Nom_Intersection,Date,Description_Code_Banque,Amount,Longitude,Latitude
Côte-Vertu / Montpellier,2022-08-31,Pietons,1360,-73.673885,45.521043
Côte-Vertu / Montpellier,2022-08-31,Velos,174,-73.673885,45.521043
Côte-Vertu / Muir,2022-08-31,Autos,18579,-73.672152,45.523785
Côte-Vertu / Muir,2022-08-31,Bus,439,-73.672152,45.523785
Côte-Vertu / Muir,2022-08-31,Camions Lourds,462,-73.672152,45.523785
Côte-Vertu / Muir,2022-08-31,Pietons,807,-73.672152,45.523785
Côte-Vertu / Muir,2022-08-31,Velos,188,-73.672152,45.523785
Côte-Vertu / O'Brien,2022-07-12,Autos,25687,-73.680565,45.515837
Côte-Vertu / O'Brien,2022-07-12,Bus,578,-73.680565,45.515837
Côte-Vertu / O'Brien,2022-07-12,Camions Lourds,685,-73.680565,45.515837
Côte-Vertu / O'Brien,2022-07-12,Pietons,1668,-73.680565,45.515837
Côte-Vertu / O'Brien,2022-07-12,Velos,56,-73.680565,45.515837
Côte-Vertu / O'Brien,2022-07-13,Autos,26522,-73.680565,45.515837
Côte-Vertu / O'Brien,2022-07-13,Bus,572,-73.680565,45.515837
Côte-Vertu / O'Brien,2022-07-13,Camions Lourds,730,-73.680565,45.515837
Côte-Vertu / O'Brien,2022-07-13,Pietons,2000,-73.680565,45.515837
Côte-Vertu / O'Brien,2022-07-13,Velos,97,-73.680565,45.515837
Côte-Vertu / O'Brien,2022-07-14,Autos,25954,-73.680565,45.515837
Côte-Vertu / O'Brien,2022-07-14,Bus,574,-73.680565,45.515837
Côte-Vertu / O'Brien,2022-07-14,Camions Lourds,685,-73.680565,45.515837
Côte-Vertu / O'Brien,2022-07-14,Pietons,1948,-73.680565,45.515837
Côte-Vertu / O'Brien,2022-07-14,Velos,76,-73.680565,45.515837
Côte-Vertu / Saint-Germain,2022-08-31,Autos,15273,-73.681548,45.515199
Côte-Vertu / Saint-Germain,2022-08-31,Bus,405,-73.681548,45.515199
Côte-Vertu / Saint-Germain,2022-08-31,Camions Lourds,384,-73.681548,45.515199
Côte-Vertu / Saint-Germain,2022-08-31,Pietons,2904,-73.681548,45.515199
Côte-Vertu / Saint-Germain,2022-08-31,Velos,117,-73.681548,45.515199
Côte-Vertu / Sainte-Croix,2022-08-31,Autos,18306,-73.679986,45.51627
Côte-Vertu / Sainte-Croix,2022-08-31,Bus,485,-73.679986,45.51627
Côte-Vertu / Sainte-Croix,2022-08-31,Camions Lourds,468,-73.679986,45.51627
Côte-Vertu / Sainte-Croix,2022-08-31,Pietons,2966,-73.679986,45.51627
Côte-Vertu / Sainte-Croix,2022-08-31,Velos,394,-73.679986,45.51627
Côte-de-Liesse / Sainte-Croix,2023-10-11,Autos,20929,-73.663188,45.507947
Côte-de-Liesse / Sainte-Croix,2023-10-11,Bus,250,-73.663188,45.507947
Côte-de-Liesse / Sainte-Croix,2023-10-11,Camions articules,237,-73.663188,45.507947
Côte-de-Liesse / Sainte-Croix,2023-10-11,Camions porteurs,705,-73.663188,45.507947
Côte-de-Liesse / Sainte-Croix,2023-10-11,Pietons,465,-73.663188,45.507947
Côte-de-Liesse / Sainte-Croix,2023-10-11,Velos,243,-73.663188,45.507947
Côte-des-Neiges / Jean-Talon/Laird,2024-05-15,Autos,16923,-73.642157,45.505314
Côte-des-Neiges / Jean-Talon/Laird,2024-05-15,Bus,112,-73.642157,45.505314
Côte-des-Neiges / Jean-Talon/Laird,2024-05-15,Camions articules,36,-73.642157,45.505314
Côte-des-Neiges / Jean-Talon/Laird,2024-05-15,Camions porteurs,389,-73.642157,45.505314
Côte-des-Neiges / Jean-Talon/Laird,2024-05-15,Pietons,557,-73.642157,45.505314
Côte-des-Neiges / Jean-Talon/Laird,2024-05-15,Velos,179,-73.642157,45.505314
Côte-des-Neiges / Van Horne,2024-05-15,Autos,14286,-73.632186,45.500856
Côte-des-Neiges / Van Horne,2024-05-15,Bus,363,-73.632186,45.500856
Côte-des-Neiges / Van Horne,2024-05-15,Camions articules,22,-73.632186,45.500856
Côte-des-Neiges / Van Horne,2024-05-15,Camions porteurs,302,-73.632186,45.500856
Côte-des-Neiges / Van Horne,2024-05-15,Pietons,7270,-73.632186,45.500856
Côte-des-Neiges / Van Horne,2024-05-15,Velos,154,-73.632186,45.500856
Damien-Gauthier / Sherbrooke,2023-12-14,Autos,7309,-73.499961,45.684018
Damien-Gauthier / Sherbrooke,2023-12-14,Bus,227,-73.499961,45.684018
Damien-Gauthier / Sherbrooke,2023-12-14,Camions articules,32,-73.499961,45.684018
Damien-Gauthier / Sherbrooke,2023-12-14,Camions porteurs,96,-73.499961,45.684018
Damien-Gauthier / Sherbrooke,2023-12-14,Pietons,61,-73.499961,45.684018
Damien-Gauthier / Sherbrooke,2023-12-14,Velos,2,-73.499961,45.684018
Dandurand / Pie-IX,2023-09-14,Autos,13303,-73.57119,45.559917
Dandurand / Pie-IX,2023-09-14,Bus,229,-73.57119,45.559917
Dandurand / Pie-IX,2023-09-14,Camions articules,23,-73.57119,45.559917
Dandurand / Pie-IX,2023-09-14,Camions porteurs,310,-73.57119,45.559917
Dandurand / Pie-IX,2023-09-14,Pietons,491,-73.57119,45.559917
Dandurand / Pie-IX,2023-09-14,Velos,112,-73.57119,45.559917
Dandurand / Saint-Michel,2023-09-13,Autos,14904,-73.576256,45.551904
Dandurand / Saint-Michel,2023-09-13,Bus,307,-73.576256,45.551904
Dandurand / Saint-Michel,2023-09-13,Camions articules,24,-73.576256,45.551904
Dandurand / Saint-Michel,2023-09-13,Camions porteurs,381,-73.576256,45.551904
Dandurand / Saint-Michel,2023-09-13,Pietons,1225,-73.576256,45.551904
Dandurand / Saint-Michel,2023-09-13,Velos,213,-73.576256,45.551904
David-Boyer / Dollard,2022-09-22,Autos,5525,-73.629233,45.427879
David-Boyer / Dollard,2022-09-22,Bus,162,-73.629233,45.427879
David-Boyer / Dollard,2022-09-22,Camions articules,31,-73.629233,45.427879
David-Boyer / Dollard,2022-09-22,Camions porteurs,117,-73.629233,45.427879
David-Boyer / Dollard,2022-09-22,Pietons,639,-73.629233,45.427879
David-Boyer / Dollard,2022-09-22,Velos,29,-73.629233,45.427879
Davidson / Rachel/Saint-Michel,2022-11-23,Autos,7369,-73.55964,45.547019
Davidson / Rachel/Saint-Michel,2022-11-23,Bus,292,-73.55964,45.547019
Davidson / Rachel/Saint-Michel,2022-11-23,Camions Lourds,185,-73.55964,45.547019
Davidson / Rachel/Saint-Michel,2022-11-23,Pietons,784,-73.55964,45.547019
Davidson / Rachel/Saint-Michel,2022-11-23,Velos,212,-73.55964,45.547019
Decelles / Sainte-Croix,2022-07-12,Autos,14719,-73.677845,45.51491
Decelles / Sainte-Croix,2022-07-12,Bus,190,-73.677845,45.51491
Decelles / Sainte-Croix,2022-07-12,Camions Lourds,249,-73.677845,45.51491
Decelles / Sainte-Croix,2022-07-12,Pietons,1552,-73.677845,45.51491
Decelles / Sainte-Croix,2022-07-12,Velos,55,-73.677845,45.51491
Decelles / Sainte-Croix,2022-07-13,Autos,15465,-73.677845,45.51491
Decelles / Sainte-Croix,2022-07-13,Bus,190,-73.677845,45.51491
Decelles / Sainte-Croix,2022-07-13,Camions Lourds,241,-73.677845,45.51491
Decelles / Sainte-Croix,2022-07-13,Pietons,1929,-73.677845,45.51491
Decelles / Sainte-Croix,2022-07-13,Velos,145,-73.677845,45.51491
Decelles / Sainte-Croix,2022-07-14,Autos,15240,-73.677845,45.51491
Decelles / Sainte-Croix,2022-07-14,Bus,185,-73.677845,45.51491
Decelles / Sainte-Croix,2022-07-14,Camions Lourds,233,-73.677845,45.51491
Decelles / Sainte-Croix,2022-07-14,Pietons,1494,-73.677845,45.51491
Decelles / Sainte-Croix,2022-07-14,Velos,82,-73.677845,45.51491
Deguire / O'Brien,2022-09-01,Autos,5014,-73.688732,45.52089
Deguire / O'Brien,2022-09-01,Bus,51,-73.688732,45.52089
Deguire / O'Brien,2022-09-01,Camions Lourds,84,-73.688732,45.52089
Deguire / O'Brien,2022-09-01,Pietons,415,-73.688732,45.52089
Deguire / O'Brien,2022-09-01,Velos,362,-73.688732,45.52089
Desautels / Sherbrooke,2024-02-01,Autos,25117,-73.542196,45.584348
Desautels / Sherbrooke,2024-02-01,Bus,388,-73.542196,45.584348
Desautels / Sherbrooke,2024-02-01,Camions articules,178,-73.542196,45.584348
Desautels / Sherbrooke,2024-02-01,Camions porteurs,1252,-73.542196,45.584348
Desautels / Sherbrooke,2024-02-01,Pietons,1129,-73.542196,45.584348
Desautels / Sherbrooke,2024-02-01,Velos,28,-73.542196,45.584348
Dickson / 2150 (Clos Dickson),2024-11-28,Autos,5411,-73.532175,45.567432
Dickson / 2150 (Clos Dickson),2024-11-28,Bus,43,-73.532175,45.567432
Dickson / 2150 (Clos Dickson),2024-11-28,Camions articules,349,-73.532175,45.567432
Dickson / 2150 (Clos Dickson),2024-11-28,Camions porteurs,371,-73.532175,45.567432
Dickson / 2150 (Clos Dickson),2024-11-28,Pietons,101,-73.532175,45.567432
Dickson / 2150 (Clos Dickson),2024-11-28,Velos,7,-73.532175,45.567432
Dollard / Saint-Patrick,2022-09-22,Autos,11354,-73.645758,45.440494
Dollard / Saint-Patrick,2022-09-22,Bus,346,-73.645758,45.440494
Dollard / Saint-Patrick,2022-09-22,Camions articules,230,-73.645758,45.440494
Dollard / Saint-Patrick,2022-09-22,Camions porteurs,491,-73.645758,45.440494
Dollard / Saint-Patrick,2022-09-22,Pietons,174,-73.645758,45.440494
Dollard / Saint-Patrick,2022-09-22,Velos,89,-73.645758,45.440494
Dollard / Vérendrye de la,2023-11-15,Autos,14109,-73.622146,45.423302
Dollard / Vérendrye de la,2023-11-15,Bus,199,-73.622146,45.423302
Dollard / Vérendrye de la,2023-11-15,Camions articules,26,-73.622146,45.423302
Dollard / Vérendrye de la,2023-11-15,Camions porteurs,211,-73.622146,45.423302
Dollard / Vérendrye de la,2023-11-15,Pietons,237,-73.622146,45.423302
Dollard / Vérendrye de la,2023-11-15,Velos,40,-73.622146,45.423302
Ducharme / McEachran,2022-09-08,Autos,7651,-73.618713,45.519176
Ducharme / McEachran,2022-09-08,Bus,96,-73.618713,45.519176
Ducharme / McEachran,2022-09-08,Camions articules,7,-73.618713,45.519176
Ducharme / McEachran,2022-09-08,Camions porteurs,165,-73.618713,45.519176
Ducharme / McEachran,2022-09-08,Pietons,1079,-73.618713,45.519176
Ducharme / McEachran,2022-09-08,Velos,268,-73.618713,45.519176
Ducharme / McEachran,2022-10-12,Autos,6558,-73.618713,45.519176
Ducharme / McEachran,2022-10-12,Bus,65,-73.618713,45.519176
Ducharme / McEachran,2022-10-12,Camions articules,3,-73.618713,45.519176
Ducharme / McEachran,2022-10-12,Camions porteurs,103,-73.618713,45.519176
Ducharme / McEachran,2022-10-12,Pietons,1158,-73.618713,45.519176
Ducharme / McEachran,2022-10-12,Velos,269,-73.618713,45.519176
Duluth / Saint-Urbain,2023-06-07,Autos,5852,-73.580484,45.515763
Duluth / Saint-Urbain,2023-06-07,Bus,85,-73.580484,45.515763
Duluth / Saint-Urbain,2023-06-07,Camions articules,23,-73.580484,45.515763
Duluth / Saint-Urbain,2023-06-07,Camions porteurs,192,-73.580484,45.515763
Duluth / Saint-Urbain,2023-06-07,Pietons,1608,-73.580484,45.515763
Duluth / Saint-Urbain,2023-06-07,Velos,1227,-73.580484,45.515763
Duval / Saint-Denis / Saint-Charles,2024-11-14,Autos,13784,-73.873238,45.465633
Duval / Saint-Denis / Saint-Charles,2024-11-14,Bus,173,-73.873238,45.465633
Duval / Saint-Denis / Saint-Charles,2024-11-14,Camions articules,45,-73.873238,45.465633
Duval / Saint-Denis / Saint-Charles,2024-11-14,Camions porteurs,216,-73.873238,45.465633
Duval / Saint-Denis / Saint-Charles,2024-11-14,Pietons,160,-73.873238,45.465633
Duval / Saint-Denis / Saint-Charles,2024-11-14,Velos,9,-73.873238,45.465633
Décarie / Accès Sud CUSM,2022-09-21,Autos,6956,-73.603026,45.471679
Décarie / Accès Sud CUSM,2022-09-21,Bus,72,-73.603026,45.471679
Décarie / Accès Sud CUSM,2022-09-21,Camions Lourds,150,-73.603026,45.471679
Décarie / Accès Sud CUSM,2022-09-21,Pietons,320,-73.603026,45.471679
Décarie / Accès Sud CUSM,2022-09-21,Velos,196,-73.603026,45.471679
Décarie / Jean-Talon int Est,2024-05-01,Autos,20766,-73.652831,45.494646
Décarie / Jean-Talon int Est,2024-05-01,Bus,153,-73.652831,45.494646
Décarie / Jean-Talon int Est,2024-05-01,Camions articules,132,-73.652831,45.494646
Décarie / Jean-Talon int Est,2024-05-01,Camions porteurs,455,-73.652831,45.494646
Décarie / Jean-Talon int Est,2024-05-01,Pietons,2797,-73.652831,45.494646
Décarie / Jean-Talon int Est,2024-05-01,Velos,54,-73.652831,45.494646
Décarie / Jean-Talon int Ouest,2024-05-01,Autos,21190,-73.653396,45.494186
Décarie / Jean-Talon int Ouest,2024-05-01,Bus,130,-73.653396,45.494186
Décarie / Jean-Talon int Ouest,2024-05-01,Camions articules,277,-73.653396,45.494186
Décarie / Jean-Talon int Ouest,2024-05-01,Camions porteurs,469,-73.653396,45.494186
Décarie / Jean-Talon int Ouest,2024-05-01,Pietons,2952,-73.653396,45.494186
Décarie / Jean-Talon int Ouest,2024-05-01,Velos,117,-73.653396,45.494186
Décarie / Paré inter. Est,2024-05-01,Autos,17689,-73.655393,45.496136
Décarie / Paré inter. Est,2024-05-01,Bus,131,-73.655393,45.496136
Décarie / Paré inter. Est,2024-05-01,Camions articules,200,-73.655393,45.496136
Décarie / Paré inter. Est,2024-05-01,Camions porteurs,403,-73.655393,45.496136
Décarie / Paré inter. Est,2024-05-01,Pietons,1280,-73.655393,45.496136
Décarie / Paré inter. Est,2024-05-01,Velos,50,-73.655393,45.496136
Décarie / Paré inter. Ouest,2024-05-15,Autos,10713,-73.65586,45.495744
Décarie / Paré inter. Ouest,2024-05-15,Bus,105,-73.65586,45.495744
Décarie / Paré inter. Ouest,2024-05-15,Camions articules,313,-73.65586,45.495744
Décarie / Paré inter. Ouest,2024-05-15,Camions porteurs,293,-73.65586,45.495744
Décarie / Paré inter. Ouest,2024-05-15,Pietons,1018,-73.65586,45.495744
Décarie / Paré inter. Ouest,2024-05-15,Velos,63,-73.65586,45.495744
Décarie / Plamondon inter. Ouest,2022-05-03,Autos,2587,-73.64549,45.490746
Décarie / Plamondon inter. Ouest,2022-05-03,Bus,95,-73.64549,45.490746
Décarie / Plamondon inter. Ouest,2022-05-03,Camions Lourds,30,-73.64549,45.490746
Décarie / Plamondon inter. Ouest,2022-05-03,Pietons,1328,-73.64549,45.490746
Décarie / Plamondon inter. Ouest,2022-05-03,Velos,44,-73.64549,45.490746
Décarie / Plamondon inter. Ouest,2022-05-04,Autos,2599,-73.64549,45.490746
Décarie / Plamondon inter. Ouest,2022-05-04,Bus,95,-73.64549,45.490746
Décarie / Plamondon inter. Ouest,2022-05-04,Camions Lourds,32,-73.64549,45.490746
Décarie / Plamondon inter. Ouest,2022-05-04,Pietons,1297,-73.64549,45.490746
Décarie / Plamondon inter. Ouest,2022-05-04,Velos,43,-73.64549,45.490746
Décarie / Plamondon inter. Ouest,2022-05-05,Autos,2796,-73.64549,45.490746
Décarie / Plamondon inter. Ouest,2022-05-05,Bus,93,-73.64549,45.490746
Décarie / Plamondon inter. Ouest,2022-05-05,Camions Lourds,33,-73.64549,45.490746
Décarie / Plamondon inter. Ouest,2022-05-05,Pietons,1210,-73.64549,45.490746
Décarie / Plamondon inter. Ouest,2022-05-05,Velos,47,-73.64549,45.490746
Décarie / Rochon,2022-03-30,Autos,4946,-73.68517,45.515834
Décarie / Rochon,2022-03-30,Bus,356,-73.68517,45.515834
Décarie / Rochon,2022-03-30,Camions articules,2,-73.68517,45.515834
Décarie / Rochon,2022-03-30,Camions porteurs,53,-73.68517,45.515834
Décarie / Rochon,2022-03-30,Pietons,1501,-73.68517,45.515834
Décarie / Rochon,2022-03-30,Velos,18,-73.68517,45.515834
Décarie / Royalmount/Savane inter. Est,2024-05-15,Autos,11437,-73.660065,45.499117
Décarie / Royalmount/Savane inter. Est,2024-05-15,Bus,107,-73.660065,45.499117
Décarie / Royalmount/Savane inter. Est,2024-05-15,Camions articules,86,-73.660065,45.499117
Décarie / Royalmount/Savane inter. Est,2024-05-15,Camions porteurs,306,-73.660065,45.499117
Décarie / Royalmount/Savane inter. Est,2024-05-15,Pietons,1741,-73.660065,45.499117
Décarie / Royalmount/Savane inter. Est,2024-05-15,Velos,205,-73.660065,45.499117
Décarie / Royalmount/Savanne int. Ouest,2024-05-15,Autos,10311,-73.660695,45.498792
Décarie / Royalmount/Savanne int. Ouest,2024-05-15,Bus,107,-73.660695,45.498792
Décarie / Royalmount/Savanne int. Ouest,2024-05-15,Camions articules,121,-73.660695,45.498792
Décarie / Royalmount/Savanne int. Ouest,2024-05-15,Camions porteurs,307,-73.660695,45.498792
Décarie / Royalmount/Savanne int. Ouest,2024-05-15,Pietons,1756,-73.660695,45.498792
Décarie / Royalmount/Savanne int. Ouest,2024-05-15,Velos,224,-73.660695,45.498792
Décarie / Saint-Jacques,2022-05-31,Autos,14738,-73.601404,45.470983
Décarie / Saint-Jacques,2022-05-31,Bus,167,-73.601404,45.470983
Décarie / Saint-Jacques,2022-05-31,Camions Lourds,366,-73.601404,45.470983
Décarie / Saint-Jacques,2022-05-31,Pietons,115,-73.601404,45.470983
Décarie / Saint-Jacques,2022-05-31,Velos,169,-73.601404,45.470983
Décarie / Tassé,2022-03-30,Autos,3341,-73.687915,45.517562
Décarie / Tassé,2022-03-30,Bus,179,-73.687915,45.517562
Décarie / Tassé,2022-03-30,Camions articules,0,-73.687915,45.517562
Décarie / Tassé,2022-03-30,Camions porteurs,20,-73.687915,45.517562
Décarie / Tassé,2022-03-30,Pietons,1250,-73.687915,45.517562
Décarie / Tassé,2022-03-30,Velos,25,-73.687915,45.517562
Décarie / Van Horne inter. Est,2024-05-01,Autos,13486,-73.642141,45.489692
Décarie / Van Horne inter. Est,2024-05-01,Bus,223,-73.642141,45.489692
Décarie / Van Horne inter. Est,2024-05-01,Camions articules,30,-73.642141,45.489692
Décarie / Van Horne inter. Est,2024-05-01,Camions porteurs,256,-73.642141,45.489692
Décarie / Van Horne inter. Est,2024-05-01,Pietons,1158,-73.642141,45.489692
Décarie / Van Horne inter. Est,2024-05-01,Velos,60,-73.642141,45.489692
Décarie / Van Horne inter. Ouest,2024-05-01,Autos,14920,-73.642362,45.489341
Décarie / Van Horne inter. Ouest,2024-05-01,Bus,228,-73.642362,45.489341
Décarie / Van Horne inter. Ouest,2024-05-01,Camions articules,22,-73.642362,45.489341
Décarie / Van Horne inter. Ouest,2024-05-01,Camions porteurs,251,-73.642362,45.489341
Décarie / Van Horne inter. Ouest,2024-05-01,Pietons,895,-73.642362,45.489341
Décarie / Van Horne inter. Ouest,2024-05-01,Velos,51,-73.642362,45.489341
Décarie / Voie C,2024-04-30,Autos,4688,-73.668023,45.503075
Décarie / Voie C,2024-04-30,Bus,167,-73.668023,45.503075
Décarie / Voie C,2024-04-30,Camions Lourds,90,-73.668023,45.503075
Décarie / Voie C,2024-04-30,Pietons,0,-73.668023,45.503075
Décarie / Voie C,2024-04-30,Velos,0,-73.668023,45.503075
Décarie / Voie E,2024-04-30,Autos,10651,-73.669375,45.503969
Décarie / Voie E,2024-04-30,Bus,306,-73.669375,45.503969
Décarie / Voie E,2024-04-30,Camions Lourds,217,-73.669375,45.503969
Décarie / Voie E,2024-04-30,Pietons,31,-73.669375,45.503969
Décarie / Voie E,2024-04-30,Velos,2,-73.669375,45.503969
Décarie / Vézina inter. Est,2024-05-01,Autos,14092,-73.647628,45.492147
Décarie / Vézina inter. Est,2024-05-01,Bus,105,-73.647628,45.492147
Décarie / Vézina inter. Est,2024-05-01,Camions articules,26,-73.647628,45.492147
Décarie / Vézina inter. Est,2024-05-01,Camions porteurs,231,-73.647628,45.492147
Décarie / Vézina inter. Est,2024-05-01,Pietons,1137,-73.647628,45.492147
Décarie / Vézina inter. Est,2024-05-01,Velos,80,-73.647628,45.492147
Décarie / Vézina inter. Ouest,2024-05-01,Autos,15678,-73.64813,45.491835
Décarie / Vézina inter. Ouest,2024-05-01,Bus,95,-73.64813,45.491835
Décarie / Vézina inter. Ouest,2024-05-01,Camions articules,30,-73.64813,45.491835
Décarie / Vézina inter. Ouest,2024-05-01,Camions porteurs,253,-73.64813,45.491835
Décarie / Vézina inter. Ouest,2024-05-01,Pietons,1119,-73.64813,45.491835
Décarie / Vézina inter. Ouest,2024-05-01,Velos,115,-73.64813,45.491835
Désy / Maurice-Duplessis,2023-03-16,Autos,4499,-73.623041,45.612883
Désy / Maurice-Duplessis,2023-03-16,Bus,246,-73.623041,45.612883
Désy / Maurice-Duplessis,2023-03-16,Camions articules,0,-73.623041,45.612883
Désy / Maurice-Duplessis,2023-03-16,Camions porteurs,34,-73.623041,45.612883
Désy / Maurice-Duplessis,2023-03-16,Pietons,1467,-73.623041,45.612883
Désy / Maurice-Duplessis,2023-03-16,Velos,11,-73.623041,45.612883
Edouard-Montpetit / Louis-Colin,2022-11-15,Autos,6610,-73.618856,45.503262
Edouard-Montpetit / Louis-Colin,2022-11-15,Bus,269,-73.618856,45.503262
Edouard-Montpetit / Louis-Colin,2022-11-15,Camions articules,3,-73.618856,45.503262
Edouard-Montpetit / Louis-Colin,2022-11-15,Camions porteurs,142,-73.618856,45.503262
Edouard-Montpetit / Louis-Colin,2022-11-15,Pietons,14551,-73.618856,45.503262
Edouard-Montpetit / Louis-Colin,2022-11-15,Velos,641,-73.618856,45.503262
Elmhurst / Saint-Jacques,2022-06-11,Autos,9610,-73.637226,45.45339
Elmhurst / Saint-Jacques,2022-06-11,Bus,201,-73.637226,45.45339
Elmhurst / Saint-Jacques,2022-06-11,Camions Lourds,70,-73.637226,45.45339
Elmhurst / Saint-Jacques,2022-06-11,Pietons,506,-73.637226,45.45339
Elmhurst / Saint-Jacques,2022-06-11,Velos,15,-73.637226,45.45339
Elmhurst / Saint-Jacques,2022-06-12,Autos,8707,-73.637226,45.45339
Elmhurst / Saint-Jacques,2022-06-12,Bus,186,-73.637226,45.45339
Elmhurst / Saint-Jacques,2022-06-12,Camions Lourds,46,-73.637226,45.45339
Elmhurst / Saint-Jacques,2022-06-12,Pietons,327,-73.637226,45.45339
Elmhurst / Saint-Jacques,2022-06-12,Velos,17,-73.637226,45.45339
Elmhurst / Saint-Jacques,2022-06-13,Autos,11207,-73.637226,45.45339
Elmhurst / Saint-Jacques,2022-06-13,Bus,286,-73.637226,45.45339
Elmhurst / Saint-Jacques,2022-06-13,Camions Lourds,301,-73.637226,45.45339
Elmhurst / Saint-Jacques,2022-06-13,Pietons,578,-73.637226,45.45339
Elmhurst / Saint-Jacques,2022-06-13,Velos,30,-73.637226,45.45339
Elmhurst / Sherbrooke,2024-04-23,Autos,6057,-73.64143,45.455022
Elmhurst / Sherbrooke,2024-04-23,Bus,494,-73.64143,45.455022
Elmhurst / Sherbrooke,2024-04-23,Camions articules,12,-73.64143,45.455022
Elmhurst / Sherbrooke,2024-04-23,Camions porteurs,91,-73.64143,45.455022
Elmhurst / Sherbrooke,2024-04-23,Pietons,585,-73.64143,45.455022
